Debito;0,0137
1;0,057147916
2;0,068411399
3;0,07493402
4;0,081459062
5;0,088092154
6;0,09461992
7;0,105259924
8;0,111899372
9;0,118647777
10;0,12457779
11;0,132670004
12;0,140963184
13;0,14947882
14;0,158214792
15;0,16716202
16;0,176319899
17;0,185704774
18;0,195318459
19;0,20516277
20;0,215263738
21;0,225599569
22;0,236173291
23;0,24699701
24;0,258096149
